x,y,cat,,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14
399460,399410,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400473,408327,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399693,395271,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431437,436764,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312123,419763,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411053,432808,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401616,404245,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364455,436191,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407833,402474,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367864,442851,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437870,375761,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308726,371721,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418996,389541,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371498,393120,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407429,399155,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380749,403860,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399997,411205,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377215,418429,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380202,396671,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436034,385951,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395210,357805,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415136,446807,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315013,318367,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372424,413163,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340966,420480,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354767,417464,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387165,404027,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870801,476330,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878184,487392,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846693,429031,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854654,549222,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889260,541423,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870826,524625,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868025,569296,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861364,598127,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825141,535997,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906640,587296,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906396,535803,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887896,558572,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817776,525600,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844066,546029,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848976,558706,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897131,604582,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845120,549830,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872241,556733,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857818,534525,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794265,594573,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857126,548151,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842786,614034,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889975,589361,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841130,529745,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813561,583156,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855603,542414,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887556,531797,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837032,509264,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793791,581315,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904450,533427,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879722,550246,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839088,528460,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869369,536868,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871873,509094,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900991,497149,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919544,541255,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860520,544023,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863042,557890,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889805,522039,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879031,489881,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852918,552112,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903840,586229,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932662,537069,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908506,549611,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867533,542290,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844617,499013,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862002,534006,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883981,607581,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864265,549505,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883062,547498,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860870,546516,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895565,501871,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843344,604964,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864059,545894,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830888,544022,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858819,544904,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853562,531620,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873791,606643,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859213,538040,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841843,503359,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842719,506205,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847904,574114,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863859,546898,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888919,535805,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855045,547633,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863102,545783,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829747,530312,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850607,565348,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810277,520837,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879104,595389,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840406,538772,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838367,536676,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837457,518745,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861519,531277,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816056,542574,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862534,547936,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808555,600511,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862571,550965,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832010,554080,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882403,534710,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840020,568424,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865030,541150,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846594,522941,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890223,556874,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873136,513309,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846622,553552,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905770,531812,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803216,577565,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914183,620056,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877510,555087,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861193,573954,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840994,578455,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875640,561262,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876782,536438,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849501,552769,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866973,550375,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906382,534459,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822722,553764,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861656,545794,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856991,546255,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865081,551012,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895680,609341,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867801,548156,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846324,557586,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840059,534876,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860473,545982,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937823,540173,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886532,500026,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904133,534915,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880545,506175,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833499,504718,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854979,539793,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818739,545052,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838036,542999,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846216,528037,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850790,525740,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864040,538985,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869818,543227,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879309,561548,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860563,534839,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846082,541026,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860151,543055,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847292,559228,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838239,576018,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837307,548214,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853093,586321,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884326,479802,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838978,622330,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842903,567914,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832490,450680,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844948,563321,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859577,544625,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908409,591215,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819843,570485,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875625,599766,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887780,536497,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884613,507507,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849858,524682,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846741,539481,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870630,516603,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843111,581603,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869718,536928,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857648,511640,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881571,532467,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860230,528054,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861966,562885,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898736,548642,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961951,577029,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866878,501919,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874791,559085,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874239,594786,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915504,527751,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758172,608152,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859515,505303,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861033,507671,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837880,444574,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827672,545966,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869960,562146,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858151,548242,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877440,529137,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821835,564313,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846371,578530,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829482,475863,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860507,526669,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878696,530134,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837312,572687,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886773,509047,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879805,547494,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859679,541785,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910683,612854,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860863,546060,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874110,541972,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790149,565157,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873984,580836,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873742,448214,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894785,440382,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874312,574582,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879902,518647,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851462,526597,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839012,550376,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808097,502521,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879500,590791,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864721,548447,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866044,584750,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876151,582116,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819250,517655,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807278,566392,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872033,558924,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894268,532597,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846752,613846,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850478,566230,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849777,531138,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823584,568458,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823202,619103,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843715,568319,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861023,545953,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889743,560547,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862785,579661,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880833,537039,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854374,550707,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842616,515205,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860721,547751,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831024,505776,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829240,591428,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860384,555572,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853348,525893,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849118,571562,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856167,542249,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853874,560250,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838808,524944,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814561,575281,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773292,531652,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891515,520429,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805884,549492,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833437,556713,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843432,490725,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791355,529644,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865157,562132,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920249,551171,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808777,512952,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898916,630099,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863706,491401,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857231,551055,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877413,541536,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838821,563842,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854037,528890,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824475,518063,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857360,562228,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856437,532452,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862117,600081,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839280,539324,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885379,603686,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859185,553000,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865020,550686,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882007,593653,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861027,546004,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846772,509036,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844627,556401,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861069,548327,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854342,541611,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844086,531300,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923996,594948,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832154,559403,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803202,549001,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856619,544008,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897286,558004,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851216,516166,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858537,548576,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828001,524067,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849327,548496,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858278,544519,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793875,473793,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766617,548142,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847728,576707,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858418,546935,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816840,539239,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852687,540692,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861927,562723,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892382,513991,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811745,461099,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800152,576217,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870139,566584,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859492,572224,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830226,483466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850674,533083,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834632,541216,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899052,526048,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925485,596955,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893145,551400,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839493,521150,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883434,581923,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873380,495161,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765011,607246,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898578,612291,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906772,510158,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858325,586062,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795909,462864,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812634,554848,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846841,533595,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810817,509540,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826192,577784,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856552,545271,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848628,503773,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784291,581417,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890613,567037,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870936,575427,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851166,532382,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871544,592403,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870337,534303,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819580,545900,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912649,498734,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870214,556246,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853279,560714,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857319,543529,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878519,606677,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858057,542933,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860375,544804,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888111,525539,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892877,544283,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788776,582930,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875311,542259,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875248,462524,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835831,555864,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885828,586348,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916704,609548,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893991,544467,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866352,535933,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872247,494281,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832372,600070,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902302,514170,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877298,565604,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873636,510687,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854818,554389,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915666,506439,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905849,524809,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862062,545736,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900829,590250,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859419,546754,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855983,534803,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916082,517633,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874877,535143,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885963,528959,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853439,518568,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855177,626376,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814249,488483,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857283,548467,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865489,548920,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913686,576892,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880275,564545,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
